timestamp,energy_demand_mw,temperature_c,solar_output_mw,is_weekend
2024-07-17 00:00:00,398.78,22.09,0.0,0
2024-07-17 01:00:00,438.74,21.25,0.0,0
2024-07-17 02:00:00,409.91,20.83,0.0,0
2024-07-17 03:00:00,475.96,22.66,0.0,0
2024-07-17 04:00:00,418.64,19.57,0.0,0
2024-07-17 05:00:00,617.49,25.92,0.0,0
2024-07-17 06:00:00,614.55,23.06,0.0,0
2024-07-17 07:00:00,749.99,27.04,60.18,0
2024-07-17 08:00:00,753.31,24.36,144.57,0
2024-07-17 09:00:00,864.79,29.53,179.26,0
2024-07-17 10:00:00,853.51,30.74,225.18,0
2024-07-17 11:00:00,931.14,31.2,262.73,0
2024-07-17 12:00:00,945.01,29.24,224.94,0
2024-07-17 13:00:00,934.53,32.22,249.43,0
2024-07-17 14:00:00,888.25,29.53,255.11,0
2024-07-17 15:00:00,857.85,31.22,194.63,0
2024-07-17 16:00:00,819.73,33.28,139.71,0
2024-07-17 17:00:00,791.04,32.02,56.97,0
2024-07-17 18:00:00,656.6,29.43,0.0,0
2024-07-17 19:00:00,600.19,26.24,0.0,0
2024-07-17 20:00:00,537.59,28.19,0.0,0
2024-07-17 21:00:00,497.39,25.64,0.0,0
2024-07-17 22:00:00,440.39,19.75,0.0,0
2024-07-17 23:00:00,468.7,24.92,0.0,0
2024-07-18 00:00:00,426.15,22.49,0.0,0
2024-07-18 01:00:00,455.49,24.44,0.0,0
2024-07-18 02:00:00,376.41,19.68,0.0,0
2024-07-18 03:00:00,452.43,15.68,0.0,0
2024-07-18 04:00:00,513.91,23.09,0.0,0
2024-07-18 05:00:00,570.9,23.91,0.0,0
2024-07-18 06:00:00,624.84,20.98,0.0,0
2024-07-18 07:00:00,666.4,23.62,56.47,0
2024-07-18 08:00:00,808.65,32.38,109.31,0
2024-07-18 09:00:00,764.74,27.55,159.26,0
2024-07-18 10:00:00,874.13,30.83,228.12,0
2024-07-18 11:00:00,856.99,29.1,275.96,0
2024-07-18 12:00:00,872.14,27.02,269.94,0
2024-07-18 13:00:00,882.96,31.36,223.07,0
2024-07-18 14:00:00,889.17,31.34,241.66,0
2024-07-18 15:00:00,846.77,30.9,181.69,0
2024-07-18 16:00:00,851.47,30.97,124.56,0
2024-07-18 17:00:00,773.5,30.93,63.58,0
2024-07-18 18:00:00,644.67,29.07,0.0,0
2024-07-18 19:00:00,572.94,25.63,0.0,0
2024-07-18 20:00:00,579.77,27.84,0.0,0
2024-07-18 21:00:00,452.07,21.67,0.0,0
2024-07-18 22:00:00,355.24,20.27,0.0,0
2024-07-18 23:00:00,488.64,24.81,0.0,0
2024-07-19 00:00:00,453.18,23.52,0.0,0
2024-07-19 01:00:00,438.73,21.89,0.0,0
2024-07-19 02:00:00,402.04,19.04,0.0,0
2024-07-19 03:00:00,475.15,20.59,0.0,0
2024-07-19 04:00:00,502.17,21.98,0.0,0
2024-07-19 05:00:00,554.42,20.11,0.0,0
2024-07-19 06:00:00,605.54,22.86,0.0,0
2024-07-19 07:00:00,758.11,26.84,74.84,0
2024-07-19 08:00:00,757.63,29.69,129.54,0
2024-07-19 09:00:00,845.12,27.29,183.15,0
2024-07-19 10:00:00,882.65,30.85,217.85,0
2024-07-19 11:00:00,846.36,26.54,234.6,0
2024-07-19 12:00:00,929.0,32.48,213.84,0
2024-07-19 13:00:00,912.07,30.06,233.08,0
2024-07-19 14:00:00,931.86,32.45,190.93,0
2024-07-19 15:00:00,860.93,31.17,176.73,0
2024-07-19 16:00:00,815.78,33.8,121.79,0
2024-07-19 17:00:00,739.36,28.62,76.02,0
2024-07-19 18:00:00,751.31,30.59,0.0,0
2024-07-19 19:00:00,657.62,27.57,0.0,0
2024-07-19 20:00:00,587.89,26.52,0.0,0
2024-07-19 21:00:00,530.19,25.17,0.0,0
2024-07-19 22:00:00,470.71,22.64,0.0,0
2024-07-19 23:00:00,468.48,23.27,0.0,0
2024-07-20 00:00:00,292.01,22.34,0.0,1
2024-07-20 01:00:00,277.44,22.45,0.0,1
2024-07-20 02:00:00,328.19,21.97,0.0,1
2024-07-20 03:00:00,353.78,23.56,0.0,1
2024-07-20 04:00:00,396.77,24.31,0.0,1
2024-07-20 05:00:00,421.84,21.16,0.0,1
2024-07-20 06:00:00,602.49,26.04,0.0,1
2024-07-20 07:00:00,566.48,23.13,54.81,1
2024-07-20 08:00:00,668.78,27.97,115.18,1
2024-07-20 09:00:00,684.18,29.33,178.81,1
2024-07-20 10:00:00,661.86,25.48,225.32,1
2024-07-20 11:00:00,757.9,30.52,242.86,1
2024-07-20 12:00:00,817.86,30.19,258.34,1
2024-07-20 13:00:00,782.64,30.11,246.06,1
2024-07-20 14:00:00,813.16,34.5,243.95,1
2024-07-20 15:00:00,743.09,30.32,154.62,1
2024-07-20 16:00:00,660.37,29.52,116.05,1
2024-07-20 17:00:00,671.31,30.48,61.78,1
2024-07-20 18:00:00,570.87,30.67,0.0,1
2024-07-20 19:00:00,541.48,27.81,0.0,1
2024-07-20 20:00:00,482.36,29.13,0.0,1
2024-07-20 21:00:00,359.51,26.57,0.0,1
2024-07-20 22:00:00,287.51,19.94,0.0,1
2024-07-20 23:00:00,264.22,22.2,0.0,1
2024-07-21 00:00:00,322.13,21.3,0.0,1
2024-07-21 01:00:00,315.07,22.89,0.0,1
2024-07-21 02:00:00,246.0,16.51,0.0,1
2024-07-21 03:00:00,418.24,27.03,0.0,1
2024-07-21 04:00:00,401.47,23.49,0.0,1
2024-07-21 05:00:00,426.35,23.52,0.0,1
2024-07-21 06:00:00,588.16,26.62,0.0,1
2024-07-21 07:00:00,635.96,30.15,56.72,1
2024-07-21 08:00:00,657.66,28.5,136.54,1
2024-07-21 09:00:00,710.94,29.95,187.48,1
2024-07-21 10:00:00,710.57,29.52,185.99,1
2024-07-21 11:00:00,740.68,30.01,272.28,1
2024-07-21 12:00:00,813.49,30.14,247.93,1
2024-07-21 13:00:00,760.69,29.94,256.0,1
2024-07-21 14:00:00,757.6,30.38,199.47,1
2024-07-21 15:00:00,659.18,28.89,203.9,1
2024-07-21 16:00:00,656.41,30.94,130.33,1
2024-07-21 17:00:00,616.25,26.92,61.36,1
2024-07-21 18:00:00,585.84,29.64,0.0,1
2024-07-21 19:00:00,551.87,27.98,0.0,1
2024-07-21 20:00:00,484.1,27.05,0.0,1
2024-07-21 21:00:00,377.01,24.42,0.0,1
2024-07-21 22:00:00,422.74,30.41,0.0,1
2024-07-21 23:00:00,338.33,25.94,0.0,1
2024-07-22 00:00:00,450.33,19.9,0.0,0
2024-07-22 01:00:00,459.05,22.35,0.0,0
2024-07-22 02:00:00,436.03,20.5,0.0,0
2024-07-22 03:00:00,462.16,19.86,0.0,0
2024-07-22 04:00:00,533.17,19.71,0.0,0
2024-07-22 05:00:00,603.17,24.04,0.0,0
2024-07-22 06:00:00,667.49,22.85,0.0,0
2024-07-22 07:00:00,670.49,27.36,59.22,0
2024-07-22 08:00:00,798.56,28.7,142.77,0
2024-07-22 09:00:00,836.11,30.76,158.89,0
2024-07-22 10:00:00,892.22,27.51,208.63,0
2024-07-22 11:00:00,943.86,31.2,260.9,0
2024-07-22 12:00:00,923.92,32.31,253.58,0
2024-07-22 13:00:00,937.54,30.6,205.84,0
2024-07-22 14:00:00,919.5,30.17,242.94,0
2024-07-22 15:00:00,890.92,34.76,180.34,0
2024-07-22 16:00:00,876.8,31.5,121.9,0
2024-07-22 17:00:00,766.21,31.52,74.43,0
2024-07-22 18:00:00,670.35,27.57,0.0,0
2024-07-22 19:00:00,625.59,25.57,0.0,0
2024-07-22 20:00:00,546.92,25.58,0.0,0
2024-07-22 21:00:00,512.44,25.17,0.0,0
2024-07-22 22:00:00,482.9,22.09,0.0,0
2024-07-22 23:00:00,438.9,23.16,0.0,0
2024-07-23 00:00:00,347.24,18.96,0.0,0
2024-07-23 01:00:00,411.99,19.6,0.0,0
2024-07-23 02:00:00,439.49,23.01,0.0,0
2024-07-23 03:00:00,510.68,23.05,0.0,0
2024-07-23 04:00:00,532.95,21.56,0.0,0
2024-07-23 05:00:00,596.0,21.1,0.0,0
2024-07-23 06:00:00,643.83,22.11,0.0,0
2024-07-23 07:00:00,725.3,24.63,68.43,0
2024-07-23 08:00:00,762.85,27.96,127.67,0
2024-07-23 09:00:00,859.72,29.82,196.5,0
2024-07-23 10:00:00,904.17,28.18,259.8,0
2024-07-23 11:00:00,854.94,27.9,211.6,0
2024-07-23 12:00:00,960.34,31.53,292.65,0
2024-07-23 13:00:00,877.97,29.85,205.95,0
2024-07-23 14:00:00,858.23,30.63,249.61,0
2024-07-23 15:00:00,890.32,34.15,173.64,0
2024-07-23 16:00:00,844.43,32.65,105.03,0
2024-07-23 17:00:00,779.76,30.52,74.42,0
2024-07-23 18:00:00,642.21,26.63,0.0,0
2024-07-23 19:00:00,642.96,28.39,0.0,0
2024-07-23 20:00:00,570.8,28.79,0.0,0
2024-07-23 21:00:00,467.59,24.62,0.0,0
2024-07-23 22:00:00,472.29,26.87,0.0,0
2024-07-23 23:00:00,445.23,25.72,0.0,0
2024-07-24 00:00:00,469.2,25.62,0.0,0
2024-07-24 01:00:00,459.62,22.4,0.0,0
2024-07-24 02:00:00,417.9,22.79,0.0,0
2024-07-24 03:00:00,513.56,24.62,0.0,0
2024-07-24 04:00:00,502.42,23.18,0.0,0
2024-07-24 05:00:00,584.77,22.08,0.0,0
2024-07-24 06:00:00,616.65,23.22,0.0,0
2024-07-24 07:00:00,683.5,25.8,74.87,0
2024-07-24 08:00:00,760.37,24.04,116.33,0
2024-07-24 09:00:00,803.01,27.63,173.85,0
2024-07-24 10:00:00,878.43,31.31,231.42,0
2024-07-24 11:00:00,795.41,25.77,274.86,0
2024-07-24 12:00:00,963.84,34.02,246.59,0
2024-07-24 13:00:00,950.64,33.69,222.09,0
2024-07-24 14:00:00,880.34,30.7,235.46,0
2024-07-24 15:00:00,828.59,32.54,210.49,0
2024-07-24 16:00:00,839.79,30.96,140.35,0
2024-07-24 17:00:00,761.25,32.61,61.75,0
2024-07-24 18:00:00,699.51,31.08,0.0,0
2024-07-24 19:00:00,657.17,25.11,0.0,0
2024-07-24 20:00:00,560.34,27.79,0.0,0
2024-07-24 21:00:00,526.27,24.91,0.0,0
2024-07-24 22:00:00,483.69,24.28,0.0,0
2024-07-24 23:00:00,432.84,21.63,0.0,0
2024-07-25 00:00:00,464.37,25.73,0.0,0
2024-07-25 01:00:00,454.39,23.82,0.0,0
2024-07-25 02:00:00,434.45,20.09,0.0,0
2024-07-25 03:00:00,447.95,19.07,0.0,0
2024-07-25 04:00:00,552.42,21.46,0.0,0
2024-07-25 05:00:00,554.41,23.9,0.0,0
2024-07-25 06:00:00,671.0,24.55,0.0,0
2024-07-25 07:00:00,750.1,27.78,55.61,0
2024-07-25 08:00:00,798.92,28.15,146.28,0
2024-07-25 09:00:00,867.34,29.8,174.1,0
2024-07-25 10:00:00,868.08,29.72,191.4,0
2024-07-25 11:00:00,819.69,27.32,282.84,0
2024-07-25 12:00:00,903.24,30.5,250.15,0
2024-07-25 13:00:00,903.56,33.52,218.12,0
2024-07-25 14:00:00,869.54,31.46,182.93,0
2024-07-25 15:00:00,834.38,32.4,166.04,0
2024-07-25 16:00:00,790.65,30.26,137.47,0
2024-07-25 17:00:00,717.26,28.04,61.35,0
2024-07-25 18:00:00,628.75,28.82,0.0,0
2024-07-25 19:00:00,650.52,28.48,0.0,0
2024-07-25 20:00:00,608.05,25.25,0.0,0
2024-07-25 21:00:00,521.74,24.8,0.0,0
2024-07-25 22:00:00,443.59,22.19,0.0,0
2024-07-25 23:00:00,458.13,25.27,0.0,0
2024-07-26 00:00:00,405.37,21.59,0.0,0
2024-07-26 01:00:00,454.91,24.58,0.0,0
2024-07-26 02:00:00,471.53,24.57,0.0,0
2024-07-26 03:00:00,452.72,21.52,0.0,0
2024-07-26 04:00:00,543.69,20.16,0.0,0
2024-07-26 05:00:00,499.07,18.8,0.0,0
2024-07-26 06:00:00,628.61,21.06,0.0,0
2024-07-26 07:00:00,673.91,22.47,58.55,0
2024-07-26 08:00:00,840.18,29.27,118.73,0
2024-07-26 09:00:00,830.29,28.03,210.58,0
2024-07-26 10:00:00,862.09,29.79,249.5,0
2024-07-26 11:00:00,843.03,25.6,278.11,0
2024-07-26 12:00:00,885.43,28.44,297.88,0
2024-07-26 13:00:00,895.74,33.11,279.63,0
2024-07-26 14:00:00,874.86,32.08,188.12,0
2024-07-26 15:00:00,807.24,31.04,169.89,0
2024-07-26 16:00:00,796.61,31.97,135.96,0
2024-07-26 17:00:00,787.27,33.32,59.17,0
2024-07-26 18:00:00,693.17,28.57,0.0,0
2024-07-26 19:00:00,578.17,27.94,0.0,0
2024-07-26 20:00:00,565.51,26.89,0.0,0
2024-07-26 21:00:00,572.65,30.0,0.0,0
2024-07-26 22:00:00,420.82,19.81,0.0,0
2024-07-26 23:00:00,434.37,24.34,0.0,0
2024-07-27 00:00:00,288.59,21.89,0.0,1
2024-07-27 01:00:00,300.82,22.75,0.0,1
2024-07-27 02:00:00,292.22,20.13,0.0,1
2024-07-27 03:00:00,358.14,21.52,0.0,1
2024-07-27 04:00:00,473.11,23.54,0.0,1
2024-07-27 05:00:00,501.03,29.14,0.0,1
2024-07-27 06:00:00,527.7,25.56,0.0,1
2024-07-27 07:00:00,565.06,23.46,55.62,1
2024-07-27 08:00:00,618.83,25.6,139.56,1
2024-07-27 09:00:00,717.24,26.84,202.97,1
2024-07-27 10:00:00,647.51,25.36,203.35,1
2024-07-27 11:00:00,753.15,29.32,286.13,1
2024-07-27 12:00:00,822.9,32.24,256.33,1
2024-07-27 13:00:00,753.13,28.73,220.55,1
2024-07-27 14:00:00,768.14,33.55,216.14,1
2024-07-27 15:00:00,754.98,32.25,200.17,1
2024-07-27 16:00:00,695.76,29.31,128.08,1
2024-07-27 17:00:00,634.04,29.7,56.19,1
2024-07-27 18:00:00,581.42,32.15,0.0,1
2024-07-27 19:00:00,531.74,29.21,0.0,1
2024-07-27 20:00:00,434.61,26.47,0.0,1
2024-07-27 21:00:00,404.0,24.68,0.0,1
2024-07-27 22:00:00,384.9,24.1,0.0,1
2024-07-27 23:00:00,240.57,21.89,0.0,1
2024-07-28 00:00:00,264.32,17.85,0.0,1
2024-07-28 01:00:00,299.82,25.64,0.0,1
2024-07-28 02:00:00,384.8,21.7,0.0,1
2024-07-28 03:00:00,350.39,22.35,0.0,1
2024-07-28 04:00:00,418.05,21.94,0.0,1
2024-07-28 05:00:00,441.15,21.38,0.0,1
2024-07-28 06:00:00,495.06,23.51,0.0,1
2024-07-28 07:00:00,527.64,21.89,77.37,1
2024-07-28 08:00:00,729.04,30.94,147.35,1
2024-07-28 09:00:00,697.42,25.21,171.0,1
2024-07-28 10:00:00,770.01,26.82,229.9,1
2024-07-28 11:00:00,764.97,29.04,277.08,1
2024-07-28 12:00:00,820.11,33.29,296.0,1
2024-07-28 13:00:00,778.94,31.24,275.92,1
2024-07-28 14:00:00,735.16,28.91,185.18,1
2024-07-28 15:00:00,732.61,33.72,165.83,1
2024-07-28 16:00:00,703.87,32.18,126.25,1
2024-07-28 17:00:00,622.01,31.0,55.71,1
2024-07-28 18:00:00,594.22,30.32,0.0,1
2024-07-28 19:00:00,557.17,32.47,0.0,1
2024-07-28 20:00:00,494.75,30.76,0.0,1
2024-07-28 21:00:00,417.63,23.72,0.0,1
2024-07-28 22:00:00,377.18,27.13,0.0,1
2024-07-28 23:00:00,341.89,23.62,0.0,1
2024-07-29 00:00:00,481.15,22.99,0.0,0
2024-07-29 01:00:00,420.52,18.1,0.0,0
2024-07-29 02:00:00,465.4,20.98,0.0,0
2024-07-29 03:00:00,449.54,19.86,0.0,0
2024-07-29 04:00:00,542.18,23.64,0.0,0
2024-07-29 05:00:00,564.53,24.92,0.0,0
2024-07-29 06:00:00,609.17,19.67,0.0,0
2024-07-29 07:00:00,708.43,24.98,62.35,0
2024-07-29 08:00:00,786.21,28.56,127.07,0
2024-07-29 09:00:00,839.49,27.24,197.06,0
2024-07-29 10:00:00,845.78,30.28,187.93,0
2024-07-29 11:00:00,939.62,30.56,285.07,0
2024-07-29 12:00:00,935.86,31.33,238.0,0
2024-07-29 13:00:00,897.47,30.61,235.77,0
2024-07-29 14:00:00,858.34,28.89,225.43,0
2024-07-29 15:00:00,842.49,28.9,196.84,0
2024-07-29 16:00:00,858.69,32.07,130.62,0
2024-07-29 17:00:00,753.23,29.89,57.32,0
2024-07-29 18:00:00,689.01,28.54,0.0,0
2024-07-29 19:00:00,616.34,26.76,0.0,0
2024-07-29 20:00:00,601.63,25.71,0.0,0
2024-07-29 21:00:00,520.54,27.12,0.0,0
2024-07-29 22:00:00,457.54,23.15,0.0,0
2024-07-29 23:00:00,444.41,20.1,0.0,0
2024-07-30 00:00:00,437.73,23.41,0.0,0
2024-07-30 01:00:00,445.33,21.01,0.0,0
2024-07-30 02:00:00,417.12,21.31,0.0,0
2024-07-30 03:00:00,499.78,24.63,0.0,0
2024-07-30 04:00:00,555.88,21.88,0.0,0
2024-07-30 05:00:00,564.24,23.29,0.0,0
2024-07-30 06:00:00,610.12,21.39,0.0,0
2024-07-30 07:00:00,703.33,24.51,56.26,0
2024-07-30 08:00:00,749.94,27.47,124.86,0
2024-07-30 09:00:00,775.39,24.43,195.9,0
2024-07-30 10:00:00,867.52,29.15,257.38,0
2024-07-30 11:00:00,894.2,29.99,260.54,0
2024-07-30 12:00:00,938.62,30.66,248.47,0
2024-07-30 13:00:00,963.24,33.15,286.07,0
2024-07-30 14:00:00,870.97,31.92,212.28,0
2024-07-30 15:00:00,884.54,34.03,178.82,0
2024-07-30 16:00:00,802.77,28.59,114.75,0
2024-07-30 17:00:00,790.23,30.06,76.97,0
2024-07-30 18:00:00,707.13,28.92,0.0,0
2024-07-30 19:00:00,609.55,25.4,0.0,0
2024-07-30 20:00:00,598.27,28.16,0.0,0
2024-07-30 21:00:00,571.46,29.6,0.0,0
2024-07-30 22:00:00,440.74,23.71,0.0,0
2024-07-30 23:00:00,448.86,23.72,0.0,0
2024-07-31 00:00:00,456.61,22.01,0.0,0
2024-07-31 01:00:00,400.81,19.92,0.0,0
2024-07-31 02:00:00,414.7,17.53,0.0,0
2024-07-31 03:00:00,451.85,19.93,0.0,0
2024-07-31 04:00:00,432.76,19.06,0.0,0
2024-07-31 05:00:00,609.22,26.05,0.0,0
2024-07-31 06:00:00,641.99,23.44,0.0,0
2024-07-31 07:00:00,680.84,24.19,75.53,0
2024-07-31 08:00:00,750.66,27.95,136.62,0
2024-07-31 09:00:00,771.66,25.23,170.76,0
2024-07-31 10:00:00,863.72,27.14,249.15,0
2024-07-31 11:00:00,940.96,29.85,230.87,0
2024-07-31 12:00:00,960.18,32.56,294.69,0
2024-07-31 13:00:00,879.65,32.01,260.66,0
2024-07-31 14:00:00,911.28,31.67,193.81,0
2024-07-31 15:00:00,836.45,31.16,162.86,0
2024-07-31 16:00:00,798.49,31.31,120.99,0
2024-07-31 17:00:00,741.35,30.11,57.37,0
2024-07-31 18:00:00,683.8,26.61,0.0,0
2024-07-31 19:00:00,647.83,27.56,0.0,0
2024-07-31 20:00:00,537.82,24.03,0.0,0
2024-07-31 21:00:00,506.98,25.04,0.0,0
2024-07-31 22:00:00,465.53,22.71,0.0,0
2024-07-31 23:00:00,498.19,27.72,0.0,0
2024-08-01 00:00:00,446.28,21.69,0.0,0
2024-08-01 01:00:00,359.3,18.46,0.0,0
2024-08-01 02:00:00,435.59,20.83,0.0,0
2024-08-01 03:00:00,454.95,22.31,0.0,0
2024-08-01 04:00:00,549.87,25.11,0.0,0
2024-08-01 05:00:00,556.41,21.38,0.0,0
2024-08-01 06:00:00,603.16,20.43,0.0,0
2024-08-01 07:00:00,696.14,26.44,62.47,0
2024-08-01 08:00:00,696.18,23.34,142.4,0
2024-08-01 09:00:00,754.25,26.52,161.93,0
2024-08-01 10:00:00,850.75,28.08,220.51,0
2024-08-01 11:00:00,877.35,29.49,245.21,0
2024-08-01 12:00:00,901.16,31.81,267.41,0
2024-08-01 13:00:00,921.85,29.56,214.61,0
2024-08-01 14:00:00,857.22,30.55,235.0,0
2024-08-01 15:00:00,885.83,30.9,206.14,0
2024-08-01 16:00:00,847.87,30.73,136.38,0
2024-08-01 17:00:00,701.28,29.83,60.98,0
2024-08-01 18:00:00,697.01,29.47,0.0,0
2024-08-01 19:00:00,629.04,29.08,0.0,0
2024-08-01 20:00:00,496.03,26.88,0.0,0
2024-08-01 21:00:00,479.57,25.71,0.0,0
2024-08-01 22:00:00,450.5,20.43,0.0,0
2024-08-01 23:00:00,483.92,22.66,0.0,0
2024-08-02 00:00:00,449.03,22.65,0.0,0
2024-08-02 01:00:00,441.36,22.65,0.0,0
2024-08-02 02:00:00,422.59,19.63,0.0,0
2024-08-02 03:00:00,499.34,19.87,0.0,0
2024-08-02 04:00:00,559.1,20.54,0.0,0
2024-08-02 05:00:00,569.11,23.55,0.0,0
2024-08-02 06:00:00,605.85,25.59,0.0,0
2024-08-02 07:00:00,638.39,23.91,73.14,0
2024-08-02 08:00:00,811.38,27.83,116.15,0
2024-08-02 09:00:00,815.83,27.56,160.54,0
2024-08-02 10:00:00,860.47,28.27,251.14,0
2024-08-02 11:00:00,839.72,29.13,286.21,0
2024-08-02 12:00:00,899.58,31.84,269.93,0
2024-08-02 13:00:00,900.78,31.5,235.36,0
2024-08-02 14:00:00,934.09,35.57,197.97,0
2024-08-02 15:00:00,822.88,29.14,177.38,0
2024-08-02 16:00:00,787.9,31.38,123.87,0
2024-08-02 17:00:00,717.1,28.49,59.01,0
2024-08-02 18:00:00,698.0,26.78,0.0,0
2024-08-02 19:00:00,627.25,27.29,0.0,0
2024-08-02 20:00:00,578.23,26.29,0.0,0
2024-08-02 21:00:00,541.7,30.56,0.0,0
2024-08-02 22:00:00,384.44,23.15,0.0,0
2024-08-02 23:00:00,395.95,20.22,0.0,0
2024-08-03 00:00:00,279.83,22.15,0.0,1
2024-08-03 01:00:00,285.99,16.96,0.0,1
2024-08-03 02:00:00,396.44,20.75,0.0,1
2024-08-03 03:00:00,367.32,21.14,0.0,1
2024-08-03 04:00:00,480.33,23.19,0.0,1
2024-08-03 05:00:00,485.91,24.35,0.0,1
2024-08-03 06:00:00,488.52,22.43,0.0,1
2024-08-03 07:00:00,583.85,24.34,74.33,1
2024-08-03 08:00:00,668.53,24.4,109.89,1
2024-08-03 09:00:00,716.88,24.97,191.21,1
2024-08-03 10:00:00,729.36,29.05,258.82,1
2024-08-03 11:00:00,748.74,26.92,255.76,1
2024-08-03 12:00:00,738.62,29.43,254.17,1
2024-08-03 13:00:00,781.53,28.77,280.37,1
2024-08-03 14:00:00,812.37,32.03,217.9,1
2024-08-03 15:00:00,766.08,34.37,159.98,1
2024-08-03 16:00:00,639.93,27.66,133.01,1
2024-08-03 17:00:00,598.4,25.76,69.43,1
2024-08-03 18:00:00,572.28,28.18,0.0,1
2024-08-03 19:00:00,502.86,27.26,0.0,1
2024-08-03 20:00:00,448.18,26.37,0.0,1
2024-08-03 21:00:00,371.71,23.75,0.0,1
2024-08-03 22:00:00,362.02,23.03,0.0,1
2024-08-03 23:00:00,336.56,23.13,0.0,1
2024-08-04 00:00:00,291.4,23.6,0.0,1
2024-08-04 01:00:00,250.47,17.11,0.0,1
2024-08-04 02:00:00,301.53,20.11,0.0,1
2024-08-04 03:00:00,371.45,21.45,0.0,1
2024-08-04 04:00:00,380.51,19.68,0.0,1
2024-08-04 05:00:00,469.9,25.77,0.0,1
2024-08-04 06:00:00,507.3,22.08,0.0,1
2024-08-04 07:00:00,568.2,24.47,55.42,1
2024-08-04 08:00:00,671.61,26.96,123.31,1
2024-08-04 09:00:00,689.34,25.96,172.28,1
2024-08-04 10:00:00,691.87,24.65,226.0,1
2024-08-04 11:00:00,764.23,28.53,260.02,1
2024-08-04 12:00:00,835.24,32.24,280.86,1
2024-08-04 13:00:00,758.98,30.0,237.27,1
2024-08-04 14:00:00,754.82,29.15,185.41,1
2024-08-04 15:00:00,744.94,32.53,189.24,1
2024-08-04 16:00:00,685.83,29.52,110.26,1
2024-08-04 17:00:00,599.03,28.36,74.18,1
2024-08-04 18:00:00,569.22,28.65,0.0,1
2024-08-04 19:00:00,542.76,28.68,0.0,1
2024-08-04 20:00:00,462.68,30.61,0.0,1
2024-08-04 21:00:00,367.42,26.21,0.0,1
2024-08-04 22:00:00,331.18,25.67,0.0,1
2024-08-04 23:00:00,270.55,21.3,0.0,1
2024-08-05 00:00:00,408.64,19.38,0.0,0
2024-08-05 01:00:00,382.19,21.05,0.0,0
2024-08-05 02:00:00,429.07,20.97,0.0,0
2024-08-05 03:00:00,461.74,18.77,0.0,0
2024-08-05 04:00:00,521.18,21.08,0.0,0
2024-08-05 05:00:00,568.8,23.02,0.0,0
2024-08-05 06:00:00,644.56,23.98,0.0,0
2024-08-05 07:00:00,709.16,25.47,61.11,0
2024-08-05 08:00:00,757.79,26.34,117.73,0
2024-08-05 09:00:00,796.53,26.04,197.16,0
2024-08-05 10:00:00,901.39,27.23,199.78,0
2024-08-05 11:00:00,882.37,26.9,288.07,0
2024-08-05 12:00:00,998.59,33.66,235.55,0
2024-08-05 13:00:00,886.9,30.61,280.91,0
2024-08-05 14:00:00,874.16,30.31,202.94,0
2024-08-05 15:00:00,795.41,28.73,178.59,0
2024-08-05 16:00:00,839.35,35.96,130.32,0
2024-08-05 17:00:00,770.78,27.15,61.56,0
2024-08-05 18:00:00,660.95,27.4,0.0,0
2024-08-05 19:00:00,675.05,27.88,0.0,0
2024-08-05 20:00:00,538.49,26.96,0.0,0
2024-08-05 21:00:00,496.03,26.38,0.0,0
2024-08-05 22:00:00,486.99,26.87,0.0,0
2024-08-05 23:00:00,437.56,23.23,0.0,0
2024-08-06 00:00:00,415.3,19.22,0.0,0
2024-08-06 01:00:00,421.29,20.32,0.0,0
2024-08-06 02:00:00,429.19,21.28,0.0,0
2024-08-06 03:00:00,504.96,24.97,0.0,0
2024-08-06 04:00:00,477.41,18.54,0.0,0
2024-08-06 05:00:00,570.71,24.53,0.0,0
2024-08-06 06:00:00,613.04,23.52,0.0,0
2024-08-06 07:00:00,737.92,26.05,67.15,0
2024-08-06 08:00:00,708.9,25.46,118.6,0
2024-08-06 09:00:00,834.59,25.27,198.15,0
2024-08-06 10:00:00,861.29,29.67,183.72,0
2024-08-06 11:00:00,878.96,30.51,262.08,0
2024-08-06 12:00:00,937.88,31.94,252.08,0
2024-08-06 13:00:00,934.99,30.47,288.13,0
2024-08-06 14:00:00,895.79,29.46,190.84,0
2024-08-06 15:00:00,827.73,27.38,161.93,0
2024-08-06 16:00:00,843.5,31.63,141.2,0
2024-08-06 17:00:00,709.33,30.05,55.91,0
2024-08-06 18:00:00,649.28,26.23,0.0,0
2024-08-06 19:00:00,584.27,25.88,0.0,0
2024-08-06 20:00:00,577.92,24.73,0.0,0
2024-08-06 21:00:00,463.04,21.4,0.0,0
2024-08-06 22:00:00,463.22,21.53,0.0,0
2024-08-06 23:00:00,418.82,19.86,0.0,0
2024-08-07 00:00:00,382.57,20.41,0.0,0
2024-08-07 01:00:00,384.75,19.26,0.0,0
2024-08-07 02:00:00,446.0,17.31,0.0,0
2024-08-07 03:00:00,487.03,24.78,0.0,0
2024-08-07 04:00:00,540.55,23.74,0.0,0
2024-08-07 05:00:00,533.42,20.47,0.0,0
2024-08-07 06:00:00,628.28,23.61,0.0,0
2024-08-07 07:00:00,701.7,25.11,58.04,0
2024-08-07 08:00:00,759.93,27.95,106.76,0
2024-08-07 09:00:00,769.66,25.23,186.33,0
2024-08-07 10:00:00,882.89,30.25,242.29,0
2024-08-07 11:00:00,852.15,28.01,288.1,0
2024-08-07 12:00:00,852.0,27.23,278.64,0
